99, 0, 20, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 92, 0, 0
100, 0, 20, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 99, 0, 0
98, 0, 20, 100, 0, 100, 0, 0
99, 0, 70, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 90, 0, 0
90, 0, 20, 100, 0, 100, 0, 0
91, 0, 50, 100, 0, 80, 0, 0
93, 0, 20, 100, 0, 100, 0, 0
99, 0, 20, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 92, 0, 0
100, 0, 20, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 99, 0, 0
98, 0, 20, 100, 0, 100, 0, 0
99, 0, 70, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 90, 0, 0
90, 0, 20, 100, 0, 100, 0, 0
91, 0, 50, 100, 0, 80, 0, 0
93, 0, 20, 100, 0, 100, 0, 0
99, 0, 20, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 92, 0, 0
100, 0, 20, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 99, 0, 0
98, 0, 20, 100, 0, 100, 0, 0
99, 0, 70, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 90, 0, 0
90, 0, 20, 100, 0, 100, 0, 0
91, 0, 50, 100, 0, 80, 0, 0
93, 0, 20, 100, 0, 100, 0, 0
99, 0, 20, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 92, 0, 0
100, 0, 20, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 99, 0, 0
98, 0, 20, 100, 0, 100, 0, 0
99, 0, 70, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 90, 0, 0
90, 0, 20, 100, 0, 100, 0, 0
91, 0, 50, 100, 0, 80, 0, 0
93, 0, 20, 100, 0, 100, 0, 0
99, 0, 20, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 92, 0, 0
100, 0, 20, 100, 0, 100, 0, 0
100, 0, 20, 100, 0, 99, 0, 0
98, 0, 20, 100, 0, 100, 0, 0
99, 0, 70, 100, 0, 100, 0, 0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
0, 100,0,100,0,100,0,0
100,0,70,100,0,0,90,100
90,0,70,90,0,0,90,90
91,0,70,100,0,0,90,100
97,0,70,100,0,0,90,93
96,0,70,100,0,0,90,100
100,0,70,100,0,0,90,91
100,0,70,100,0,0,90,100
89,0,70,90,0,0,90,98
98,0,70,100,0,0,90,100
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
100,0,70,100,0,0,90,100
90,0,70,90,0,0,90,90
91,0,70,100,0,0,90,100
97,0,70,100,0,0,90,93
96,0,70,100,0,0,90,100
100,0,70,100,0,0,90,91
100,0,70,100,0,0,90,100
89,0,70,90,0,0,90,98
98,0,70,100,0,0,90,100
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
100,0,70,100,0,0,90,100
90,0,70,90,0,0,90,90
91,0,70,100,0,0,90,100
97,0,70,100,0,0,90,93
96,0,70,100,0,0,90,100
100,0,70,100,0,0,90,91
100,0,70,100,0,0,90,100
89,0,70,90,0,0,90,98
98,0,70,100,0,0,90,100
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
100,0,70,100,0,0,90,100
90,0,70,90,0,0,90,90
91,0,70,100,0,0,90,100
97,0,70,100,0,0,90,93
96,0,70,100,0,0,90,100
100,0,70,100,0,0,90,91
100,0,70,100,0,0,90,100
89,0,70,90,0,0,90,98
98,0,70,100,0,0,90,100
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
100,0,70,100,0,0,90,100
90,0,70,90,0,0,90,90
91,0,70,100,0,0,90,100
97,0,70,100,0,0,90,93
96,0,70,100,0,0,90,100
100,0,70,100,0,0,90,91
100,0,70,100,0,0,90,100
89,0,70,90,0,0,90,98
98,0,70,100,0,0,90,100
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
100,0,70,100,0,0,90,100
90,0,70,90,0,0,90,90
91,0,70,100,0,0,90,100
97,0,70,100,0,0,90,93
96,0,70,100,0,0,90,100
100,0,70,100,0,0,90,91
100,0,70,100,0,0,90,100
89,0,70,90,0,0,90,98
98,0,70,100,0,0,90,100
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
100,0,70,100,0,0,90,100
90,0,70,90,0,0,90,90
91,0,70,100,0,0,90,100
97,0,70,100,0,0,90,93
96,0,70,100,0,0,90,100
100,0,70,100,0,0,90,91
100,0,70,100,0,0,90,100
89,0,70,90,0,0,90,98
98,0,70,100,0,0,90,100
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
100,0,70,100,0,0,90,100
90,0,70,90,0,0,90,90
91,0,70,100,0,0,90,100
97,0,70,100,0,0,90,93
96,0,70,100,0,0,90,100
100,0,70,100,0,0,90,91
100,0,70,100,0,0,90,100
89,0,70,90,0,0,90,98
98,0,70,100,0,0,90,100
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
100,0,70,100,0,0,90,100
90,0,70,90,0,0,90,90
91,0,70,100,0,0,90,100
97,0,70,100,0,0,90,93
96,0,70,100,0,0,90,100
100,0,70,100,0,0,90,91
100,0,70,100,0,0,90,100
89,0,70,90,0,0,90,98
98,0,70,100,0,0,90,100
99,0,70,90,0,0,90,94
96,0,70,100,0,0,90,100
100,0,70,100,0,0,90,91
100,0,70,100,0,0,90,100
89,0,70,90,0,0,90,98
98,0,70,100,0,0,90,100
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
100,0,70,100,0,0,90,100
90,0,70,90,0,0,90,90
91,0,70,100,0,0,90,100
97,0,70,100,0,0,90,93
96,0,70,100,0,0,90,100
100,0,70,100,0,0,90,91
100,0,70,100,0,0,90,100
89,0,70,90,0,0,90,98
98,0,70,100,0,0,90,100
99,0,70,90,0,0,90,94
98,0,70,100,0,0,98,98
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,92
0,100,0,100,0,0,90,100
0,100,0,100,0,0,99,99
0,100,0,100,0,0,90,91
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,91
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,98,98
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,92
0,100,0,100,0,0,90,100
0,100,0,100,0,0,99,99
0,100,0,100,0,0,90,91
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,98,98
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,92
0,100,0,100,0,0,90,100
0,100,0,100,0,0,99,99
0,100,0,100,0,0,90,91
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,98,98
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,92
0,100,0,100,0,0,90,100
0,100,0,100,0,0,99,99
0,100,0,100,0,0,90,91
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,98,98
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,92
0,100,0,100,0,0,90,100
0,100,0,100,0,0,99,99
0,100,0,100,0,0,90,91
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,98,98
0,100,0,100,0,0,98,98
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,92
0,100,0,100,0,0,90,100
0,100,0,100,0,0,99,99
0,100,0,100,0,0,90,91
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,98,98
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,92
0,100,0,100,0,0,90,100
0,100,0,100,0,0,99,99
0,100,0,100,0,0,90,91
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,90,100
0,100,0,100,0,0,100,100
0,100,0,100,0,0,98,98
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
100,0,20,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
0,100,0,0,100,0,0,0
